condition,root_id,side,rate_hz
kc_set_a,720575940632338145,left,0.0
kc_set_a,720575940632342497,left,0.0
kc_set_a,720575940632347423,left,0.0
kc_set_a,720575940632351457,left,0.0
kc_set_a,720575940632353499,right,0.0
kc_set_a,720575940632357284,right,0.0
kc_set_a,720575940632357984,right,0.0
kc_set_a,720575940632358564,right,0.0
kc_set_a,720575940632362015,left,0.0
kc_set_a,720575940632364717,right,0.0
kc_set_a,720575940632366623,right,0.0
kc_set_a,720575940632370719,left,0.0
kc_set_a,720575940632371040,right,0.0
kc_set_a,720575940632371737,right,0.0
kc_set_a,720575940632377375,right,0.0
kc_set_a,720575940632388138,right,0.0
kc_set_a,720575940632407635,left,0.0
kc_set_a,720575940632433828,right,0.0
kc_set_a,720575940632434340,right,0.0
kc_set_a,720575940632437331,right,0.0
kc_set_a,720575940632447827,left,0.0
kc_set_a,720575940632453151,left,0.0
kc_set_a,720575940632465945,right,0.0
kc_set_a,720575940632473440,right,0.0
kc_set_a,720575940632481363,right,0.0
kc_set_a,720575940632495052,right,0.0
kc_set_a,720575940632510048,right,0.0
kc_set_a,720575940632525071,left,0.0
kc_set_a,720575940632528671,right,0.0
kc_set_a,720575940632529439,left,0.0
kc_set_a,720575940632530207,left,0.0
kc_set_a,720575940632531231,left,0.0
kc_set_a,720575940632532255,right,0.0
kc_set_a,720575940632532511,left,0.0
kc_set_a,720575940632536780,right,0.0
kc_set_a,720575940632552343,right,0.0
kc_set_a,720575940632558675,right,0.0
kc_set_a,720575940632582807,right,0.0
kc_set_a,720575940632583831,right,0.0
kc_set_a,720575940632584787,right,0.0
kc_set_a,720575940632585043,right,0.0
kc_set_a,720575940632592429,left,0.0
kc_set_a,720575940632617164,right,0.0
kc_set_a,720575940632635475,left,0.0
kc_set_a,720575940632651932,left,0.0
kc_set_a,720575940632652077,right,0.0
kc_set_a,720575940632668973,right,0.0
kc_set_a,720575940632676409,right,0.0
kc_set_a,720575940632696877,left,0.0
kc_set_a,720575940632704941,left,0.0
kc_set_a,720575940632715053,left,0.0
kc_set_a,720575940632718291,right,0.0
kc_set_a,720575940632725459,right,0.0
kc_set_a,720575940632728476,right,0.0
kc_set_a,720575940632734253,left,145.8
kc_set_a,720575940632735021,right,0.0
kc_set_a,720575940632736045,right,0.0
kc_set_a,720575940632737837,left,0.0
kc_set_a,720575940632738093,left,0.0
kc_set_a,720575940632745261,left,0.0
kc_set_a,720575940632758041,left,0.0
kc_set_a,720575940632804543,right,0.0
kc_set_a,720575940632805037,right,0.0
kc_set_a,720575940632813741,left,0.0
kc_set_a,720575940632835298,left,0.0
kc_set_a,720575940632835810,right,0.0
kc_set_a,720575940632839085,right,0.0
kc_set_a,720575940632841539,left,0.0
kc_set_a,720575940632848045,right,0.0
kc_set_a,720575940632849069,right,0.0
kc_set_a,720575940632873645,left,0.0
kc_set_a,720575940632904043,left,0.0
kc_set_a,720575940632915937,left,0.0
kc_set_a,720575940632917217,left,0.0
kc_set_a,720575940632919265,right,0.0
kc_set_a,720575940632925409,left,0.0
kc_set_a,720575940632927405,right,0.0
kc_set_a,720575940632928173,left,0.0
kc_set_a,720575940632929178,right,0.0
kc_set_a,720575940632929690,right,0.0
kc_set_a,720575940632930458,right,0.0
kc_set_a,720575940632932506,right,0.0
kc_set_a,720575940632932762,right,0.0
kc_set_a,720575940632940442,right,0.0
kc_set_a,720575940632946272,left,0.0
kc_set_a,720575940632950241,left,0.0
kc_set_a,720575940632951266,right,0.0
kc_set_a,720575940632963245,right,0.0
kc_set_a,720575940632964269,right,0.0
kc_set_a,720575940632964704,left,0.0
kc_set_a,720575940632969567,right,0.0
kc_set_a,720575940632980378,right,0.0
kc_set_a,720575940632985495,left,0.0
kc_set_a,720575940632988385,left,0.0
kc_set_a,720575940633002040,left,0.0
kc_set_a,720575940633004383,right,0.0
kc_set_a,720575940633021631,left,0.0
kc_set_a,720575940633023935,left,0.0
kc_set_a,720575940633032599,left,0.0
kc_set_a,720575940633034336,right,0.0
kc_set_a,720575940633040223,right,0.0
kc_set_a,720575940633043295,right,0.0
kc_set_a,720575940633056467,right,0.0
kc_set_a,720575940633058897,left,0.0
kc_set_a,720575940633073760,right,0.0
kc_set_a,720575940633074015,right,0.0
kc_set_a,720575940633075163,right,0.0
kc_set_a,720575940633093483,right,0.0
kc_set_a,720575940633102361,left,0.0
kc_set_a,720575940633103059,right,0.0
kc_set_a,720575940633123609,right,0.0
kc_set_a,720575940633140887,right,0.0
kc_set_a,720575940633142170,left,0.0
kc_set_a,720575940633146007,right,0.0
kc_set_a,720575940633146475,right,0.0
kc_set_a,720575940633155226,left,0.0
kc_set_a,720575940633186771,right,0.0
kc_set_a,720575940633188459,right,0.0
kc_set_a,720575940633207962,right,0.0
kc_set_a,720575940633210475,right,0.0
kc_set_a,720575940633212779,right,0.0
kc_set_a,720575940633215339,right,0.0
kc_set_a,720575940633219775,left,0.0
kc_set_a,720575940633224555,right,0.0
kc_set_a,720575940633226603,right,0.0
kc_set_a,720575940633231827,left,0.0
kc_set_a,720575940633243755,right,0.0
kc_set_a,720575940633247935,left,0.0
kc_set_a,720575940633271191,left,148.6
kc_set_a,720575940633289111,left,0.0
kc_set_a,720575940633300927,right,0.0
kc_set_a,720575940633301183,right,0.0
kc_set_a,720575940633312482,right,0.0
kc_set_a,720575940633323415,left,0.0
kc_set_a,720575940633323674,left,0.0
kc_set_a,720575940633333986,left,0.0
kc_set_a,720575940633336727,left,0.0
kc_set_a,720575940633340753,left,0.0
kc_set_a,720575940633369425,left,0.0
kc_set_a,720575940633386603,left,0.0
kc_set_a,720575940633402082,right,0.0
kc_set_a,720575940633416162,left,0.0
kc_set_a,720575940633422687,left,0.0
kc_set_a,720575940633466524,right,0.0
kc_set_a,720575940633493660,right,0.0
kc_set_a,720575940633496290,left,0.0
kc_set_a,720575940633509471,right,0.0
kc_set_a,720575940633516980,right,0.0
kc_set_a,720575940633521588,right,0.0
kc_set_a,720575940633550305,left,0.0
kc_set_a,720575940633551028,right,0.0
kc_set_a,720575940633551540,right,0.0
kc_set_a,720575940633552820,right,0.0
kc_set_a,720575940633560545,right,0.0
kc_set_a,720575940633565154,right,0.0
kc_set_a,720575940633566690,left,0.0
kc_set_a,720575940633569215,left,0.0
kc_set_a,720575940633569784,right,0.0
kc_set_a,720575940633570808,right,0.0
kc_set_a,720575940633572250,left,0.0
kc_set_a,720575940633572506,left,0.0
kc_set_a,720575940633575275,left,0.0
kc_set_a,720575940633580024,right,0.0
kc_set_a,720575940633596826,left,0.0
kc_set_a,720575940633620940,left,0.0
kc_set_a,720575940633622379,left,0.0
kc_set_a,720575940633659802,left,0.0
kc_set_a,720575940633673497,left,146.0
kc_set_a,720575940633674521,left,0.0
kc_set_a,720575940633676569,left,0.0
kc_set_a,720575940633691161,left,0.0
kc_set_a,720575940633710105,right,0.0
kc_set_a,720575940633732448,left,0.0
kc_set_a,720575940633742432,left,0.0
kc_set_a,720575940633748505,left,0.0
kc_set_a,720575940633750297,left,0.0
kc_set_a,720575940633754804,left,0.0
kc_set_a,720575940633755828,left,0.0
kc_set_a,720575940633763832,left,0.0
kc_set_a,720575940633771256,left,0.0
kc_set_a,720575940633773849,right,0.0
kc_set_a,720575940633785369,right,0.0
kc_set_a,720575940633799961,left,0.0
kc_set_a,720575940633802009,right,0.0
kc_set_a,720575940633808665,left,0.0
kc_set_a,720575940633813785,right,0.0
kc_set_a,720575940633830392,left,0.0
kc_set_a,720575940633851243,left,0.0
kc_set_a,720575940633886765,right,0.0
kc_set_a,720575940633904736,left,0.0
kc_set_a,720575940633907607,left,0.0
kc_set_a,720575940633908124,right,0.0
kc_set_a,720575940633908887,right,0.0
kc_set_a,720575940633911959,right,0.0
kc_set_a,720575940633932951,right,0.0
kc_set_a,720575940633934772,left,0.0
kc_set_a,720575940633989999,right,0.0
kc_set_a,720575940633996911,right,0.0
kc_set_a,720575940634000495,right,0.0
kc_set_a,720575940634001007,right,0.0
kc_set_a,720575940634004892,left,0.0
kc_set_a,720575940634006355,right,0.0
kc_set_a,720575940634012015,right,0.0
kc_set_a,720575940634018415,right,0.0
kc_set_a,720575940634032376,left,0.0
kc_set_a,720575940634045084,left,0.0
kc_set_a,720575940634071476,left,0.0
kc_set_a,720575940634072756,right,0.0
kc_set_a,720575940634078200,right,0.0
kc_set_a,720575940634107292,left,0.0
kc_set_a,720575940634117216,right,0.0
kc_set_a,720575940634131356,left,0.0
kc_set_a,720575940634141024,left,0.0
kc_set_a,720575940634146808,right,0.0
kc_set_a,720575940634154140,right,0.0
kc_set_a,720575940634163552,left,0.0
kc_set_a,720575940634195448,left,0.0
kc_set_a,720575940634199732,left,0.0
kc_set_a,720575940634209376,left,0.0
kc_set_a,720575940634231999,right,0.0
kc_set_a,720575940634235744,right,0.0
kc_set_a,720575940634236015,left,0.0
kc_set_a,720575940634244788,left,0.0
kc_set_a,720575940634294367,right,0.0
kc_set_a,720575940634296951,right,0.0
kc_set_a,720575940634342007,right,0.0
kc_set_a,720575940634347360,right,0.0
kc_set_a,720575940634351200,right,0.0
kc_set_a,720575940634362999,right,0.0
kc_set_a,720575940634377327,left,0.0
kc_set_a,720575940634384224,left,0.0
kc_set_a,720575940634429039,left,0.0
kc_set_a,720575940634430103,right,0.0
kc_set_a,720575940634442091,right,0.0
kc_set_a,720575940634455403,left,0.0
kc_set_a,720575940634463083,left,0.0
kc_set_a,720575940634464869,right,0.0
kc_set_a,720575940634468197,right,0.0
kc_set_a,720575940634468463,right,0.0
kc_set_a,720575940634490735,right,0.0
kc_set_a,720575940634507639,left,0.0
kc_set_a,720575940634510703,left,0.0
kc_set_a,720575940634514533,right,0.0
kc_set_a,720575940634546807,left,0.0
kc_set_a,720575940634607511,left,0.0
kc_set_a,720575940634608791,left,0.0
kc_set_a,720575940634609815,left,0.0
kc_set_a,720575940634638734,right,0.0
kc_set_a,720575940634638990,right,0.0
kc_set_a,720575940634640014,right,0.0
kc_set_a,720575940634661806,right,0.0
kc_set_a,720575940634664674,right,0.0
kc_set_a,720575940634678895,left,0.0
kc_set_a,720575940634701431,left,0.0
kc_set_a,720575940634706789,left,0.0
kc_set_a,720575940634709143,left,0.0
kc_set_a,720575940634743903,left,0.0
kc_set_a,720575940634759359,left,0.0
kc_set_a,720575940634799295,left,0.0
kc_set_a,720575940634800282,right,0.0
kc_set_a,720575940634800759,right,0.0
kc_set_a,720575940634808927,left,0.0
kc_set_a,720575940634811743,left,0.0
kc_set_a,720575940634836671,right,0.0
kc_set_a,720575940634839487,right,0.0
kc_set_a,720575940634839743,left,0.0
kc_set_a,720575940634839988,right,0.0
kc_set_a,720575940634842292,left,0.0
kc_set_a,720575940634845029,left,0.0
kc_set_a,720575940634849375,right,0.0
kc_set_a,720575940634849460,right,0.0
kc_set_a,720575940634858676,right,0.0
kc_set_a,720575940634867039,left,0.0
kc_set_a,720575940634868472,left,0.0
kc_set_a,720575940634878047,right,0.0
kc_set_a,720575940634890175,right,0.0
kc_set_a,720575940634903397,left,0.0
kc_set_a,720575940634906286,left,0.0
kc_set_a,720575940634914552,right,0.0
kc_set_a,720575940634916088,left,0.0
kc_set_a,720575940634920543,right,0.0
kc_set_a,720575940634923967,left,0.0
kc_set_a,720575940634935194,left,0.0
kc_set_a,720575940634937951,right,0.0
kc_set_a,720575940634939034,right,0.0
kc_set_a,720575940634939546,left,0.0
kc_set_a,720575940634942362,right,0.0
kc_set_a,720575940634948703,left,0.0
kc_set_a,720575940634951007,right,0.0
kc_set_a,720575940634953055,left,0.0
kc_set_a,720575940634954164,right,0.0
kc_set_a,720575940634959461,left,0.0
kc_set_a,720575940634967962,right,0.0
kc_set_a,720575940634968939,left,142.4
kc_set_a,720575940634969701,right,0.0
kc_set_a,720575940634975851,right,0.0
kc_set_a,720575940634977893,right,0.0
kc_set_a,720575940634989560,right,0.0
kc_set_a,720575940634992735,left,0.0
kc_set_a,720575940635006559,left,0.0
kc_set_a,720575940635012238,left,0.0
kc_set_a,720575940635016048,right,0.0
kc_set_a,720575940635031403,left,0.0
kc_set_a,720575940635033701,right,0.0
kc_set_a,720575940635035278,left,0.0
kc_set_a,720575940635075179,left,0.0
kc_set_a,720575940635110286,right,0.0
kc_set_a,720575940635144078,left,0.0
kc_set_a,720575940635150990,right,0.0
kc_set_a,720575940635153294,right,0.0
kc_set_a,720575940635213998,right,0.0
kc_set_a,720575940635286958,left,0.0
kc_set_a,720575940635288943,right,0.0
kc_set_a,720575940635291247,left,0.0
kc_set_a,720575940635309304,right,0.0
kc_set_a,720575940635353592,left,0.0
kc_set_a,720575940635361454,left,0.0
kc_set_a,720575940635370096,left,0.0
kc_set_a,720575940635386616,right,0.0
kc_set_a,720575940635389808,left,0.0
kc_set_a,720575940635397880,left,0.0
kc_set_a,720575940635415664,left,141.6
kc_set_a,720575940635422320,left,0.0
kc_set_a,720575940635425460,left,0.0
kc_set_a,720575940635452408,right,0.0
kc_set_a,720575940635465908,right,0.0
kc_set_a,720575940635471608,left,0.0
kc_set_a,720575940635489272,left,0.0
kc_set_a,720575940635493044,left,0.0
kc_set_a,720575940635498871,right,0.0
kc_set_a,720575940635499888,right,0.0
kc_set_a,720575940635509360,left,145.2
kc_set_a,720575940635537271,left,0.0
kc_set_a,720575940635538039,left,0.0
kc_set_a,720575940635538807,left,0.0
kc_set_a,720575940635541623,right,0.0
kc_set_a,720575940635614942,right,0.0
kc_set_a,720575940635628766,right,0.0
kc_set_a,720575940635651735,left,0.0
kc_set_a,720575940635656670,right,0.0
kc_set_a,720575940635659486,right,0.0
kc_set_a,720575940635668592,left,0.0
kc_set_a,720575940635670128,left,0.0
kc_set_a,720575940635696535,right,0.0
kc_set_a,720575940635717743,left,0.0
kc_set_a,720575940635719023,left,0.0
kc_set_a,720575940635753071,left,0.0
kc_set_a,720575940635800431,right,0.0
kc_set_a,720575940635803876,right,0.0
kc_set_a,720575940635807087,right,0.0
kc_set_a,720575940635841399,left,147.6
kc_set_a,720575940635850206,left,0.0
kc_set_a,720575940635883748,right,0.0
kc_set_a,720575940635884143,right,0.0
kc_set_a,720575940635884911,right,0.0
kc_set_a,720575940635899566,left,0.0
kc_set_a,720575940635900773,left,0.0
kc_set_a,720575940635908580,right,0.0
kc_set_a,720575940635920814,left,144.6
kc_set_a,720575940635953343,right,0.0
kc_set_a,720575940636023438,left,0.0
kc_set_a,720575940636026089,right,0.0
kc_set_a,720575940636045175,right,0.0
kc_set_a,720575940636048862,left,0.0
kc_set_a,720575940636059226,right,0.0
kc_set_a,720575940636069751,right,0.0
kc_set_a,720575940636092393,right,0.0
kc_set_a,720575940636114239,right,0.0
kc_set_a,720575940636126783,right,0.0
kc_set_a,720575940636134775,left,0.0
kc_set_a,720575940636135543,right,0.0
kc_set_a,720575940636135799,right,0.0
kc_set_a,720575940636136567,right,0.0
kc_set_a,720575940636143679,right,0.0
kc_set_a,720575940636146409,right,0.0
kc_set_a,720575940636159039,right,0.0
kc_set_a,720575940636159198,right,0.0
kc_set_a,720575940636168414,right,0.0
kc_set_a,720575940636171383,left,0.0
kc_set_a,720575940636171639,left,0.0
kc_set_a,720575940636224142,right,0.0
kc_set_a,720575940636230746,left,0.0
kc_set_a,720575940636242039,right,0.0
kc_set_a,720575940636246446,right,0.0
kc_set_a,720575940636272862,left,0.0
kc_set_a,720575940636291429,right,0.0
kc_set_a,720575940636291941,left,0.0
kc_set_a,720575940636294110,left,0.0
kc_set_a,720575940636297700,left,0.0
kc_set_a,720575940636302711,left,148.4
kc_set_a,720575940636306789,left,0.0
kc_set_a,720575940636316137,left,0.0
kc_set_a,720575940636323982,left,0.0
kc_set_a,720575940636325865,left,0.0
kc_set_a,720575940636335984,left,0.0
kc_set_a,720575940636352357,right,0.0
kc_set_a,720575940636353934,left,0.0
kc_set_a,720575940636356836,right,0.0
kc_set_a,720575940636363621,left,0.0
kc_set_a,720575940636364133,right,0.0
kc_set_a,720575940636375653,right,0.0
kc_set_a,720575940636381541,left,0.0
kc_set_a,720575940636422372,right,0.0
kc_set_a,720575940636426126,left,0.0
kc_set_a,720575940636430437,right,0.0
kc_set_a,720575940636431022,left,0.0
kc_set_a,720575940636447630,right,0.0
kc_set_a,720575940636488878,right,0.0
kc_set_a,720575940636490894,left,0.0
kc_set_a,720575940636508644,left,0.0
kc_set_a,720575940636510015,left,0.0
kc_set_a,720575940636513882,right,0.0
kc_set_a,720575940636519598,right,0.0
kc_set_a,720575940636528959,left,0.0
kc_set_a,720575940636539790,left,0.0
kc_set_a,720575940636547561,left,0.0
kc_set_a,720575940636551086,right,0.0
kc_set_a,720575940636553306,right,0.0
kc_set_a,720575940636553390,right,0.0
kc_set_a,720575940636553646,right,0.0
kc_set_a,720575940636555182,left,0.0
kc_set_a,720575940636560730,right,0.0
kc_set_a,720575940636561636,left,0.0
kc_set_a,720575940636561641,left,0.0
kc_set_a,720575940636562916,left,0.0
kc_set_a,720575940636562921,left,0.0
kc_set_a,720575940636571310,left,0.0
kc_set_a,720575940636576436,left,0.0
kc_set_a,720575940636579817,left,0.0
kc_set_a,720575940636605530,right,0.0
kc_set_a,720575940636636486,right,0.0
kc_set_a,720575940636640602,right,0.0
kc_set_a,720575940636665262,right,0.0
kc_set_a,720575940636675817,right,0.0
kc_set_a,720575940636676976,left,0.0
kc_set_a,720575940636677190,right,0.0
kc_set_a,720575940636685894,right,0.0
kc_set_a,720575940636695982,left,0.0
kc_set_a,720575940636698286,left,0.0
kc_set_a,720575940636698798,left,0.0
kc_set_a,720575940636769343,right,0.0
kc_set_a,720575940636839280,right,0.0
kc_set_a,720575940636841286,left,0.0
kc_set_a,720575940636848710,left,0.0
kc_set_a,720575940636851824,left,0.0
kc_set_a,720575940636877936,right,0.0
kc_set_a,720575940636898281,right,0.0
kc_set_a,720575940636909790,left,0.0
kc_set_a,720575940636920542,right,0.0
kc_set_a,720575940636946398,left,141.0
kc_set_a,720575940636991856,right,0.0
kc_set_a,720575940637037126,left,0.0
kc_set_a,720575940637050933,right,0.0
kc_set_a,720575940637055797,right,0.0
kc_set_a,720575940637112390,left,0.0
kc_set_a,720575940637118174,right,0.0
kc_set_a,720575940637124422,left,0.0
kc_set_a,720575940637143262,left,0.0
kc_set_a,720575940637148486,right,0.0
kc_set_a,720575940637164260,right,0.0
kc_set_a,720575940637165157,left,0.0
kc_set_a,720575940637169636,left,0.0
kc_set_a,720575940637169998,right,0.0
kc_set_a,720575940637171684,left,0.0
kc_set_a,720575940637184078,right,0.0
kc_set_a,720575940637186638,right,0.0
kc_set_a,720575940637190990,right,0.0
kc_set_a,720575940637211462,right,0.0
kc_set_a,720575940637219918,right,0.0
